Course Code,Course Name,Credits,Section Code,Section Number,CRN,Enrollment,Professor,Notes,Schedule
PHYS111A,PHYSICS I LAB,1.0,PHYS111A,FP,95746,0 \/ 0,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,
PHYS111A,PHYSICS I LAB,1.0,PHYS111A,PTH,96604,0 \/ 0,,For Parsippany-Troy Hills High School Students Only,
PHYS111A,PHYSICS I LAB,1.0,PHYS111A,SIA,96605,0 \/ 0,,For STEM Innovation Academy Students Only,
PHYS114,INTRO TO DATA REDUCTION W\/APPL,3.0,PHYS114,FP,95747,0 \/ 0,,,
PHYS121,PHYSICS II,3.0,PHYS121,001,95149,40 \/ 40,"Opyrchal, Jan",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Wed 10:00-11:20 at KUPF 205; Mon 13:00-14:20 at TIER LECT 1
PHYS121,PHYSICS II,3.0,PHYS121,003,95150,40 \/ 40,"Opyrchal, Jan",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Fri 10:00-11:20 at KUPF 103; Mon 13:00-14:20 at TIER LECT 1
PHYS121,PHYSICS II,3.0,PHYS121,005,95151,40 \/ 40,"Zhou, Changshi",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Wed 11:30-12:50 at TIER LECT 2; Mon 13:00-14:20 at KUPF 106
PHYS121,PHYSICS II,3.0,PHYS121,007,95152,38 \/ 40,"Zhou, Changshi",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 10:00-11:20 at FMH 408; Wed 11:30-12:50 at TIER LECT 2
PHYS121,PHYSICS II,3.0,PHYS121,009,95153,31 \/ 40,"Shneidman, Vitaly",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 08:30-09:50 at FMH 408; Mon 10:00-11:20 at TIER LECT 2
PHYS121,PHYSICS II,3.0,PHYS121,011,95154,19 \/ 40,"Shneidman, Vitaly",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 08:30-09:50 at KUPF 202; Mon 10:00-11:20 at TIER LECT 2
PHYS121,PHYSICS II,3.0,PHYS121,013,95155,36 \/ 36,"Thomas, Benjamin",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 13:00-14:20 at TIER 113; Thu 13:00-14:20 at TIER 113
PHYS121,PHYSICS II,3.0,PHYS121,015,95156,37 \/ 40,"Gokce, Oktay",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 10:00-11:20 at KUPF 117; Thu 10:00-11:20 at KUPF 117
PHYS121,PHYSICS II,3.0,PHYS121,017,95157,36 \/ 36,"Opyrchal, Halina",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 11:30-12:50 at TIER 108; Wed 11:30-12:50 at TIER 108
PHYS121,PHYSICS II,3.0,PHYS121,101,95158,30 \/ 43,"Piatek, Slawomir",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Wed 18:00-20:50 at KUPF 106
PHYS121,PHYSICS II,3.0,PHYS121,103,95159,35 \/ 39,"Piatek, Slawomir",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 18:00-20:50 at KUPF 203
PHYS121,PHYSICS II,3.0,PHYS121,FP,95748,0 \/ 0,,Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,001,95160,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Mon 10:00-12:05 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,003,95161,27 \/ 27,"Kane, Steven",Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Tue 14:30-16:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,005,95162,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Tue 12:15-14:20 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,007,95163,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Fri 13:00-15:05 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,009,95164,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Mon 13:00-15:05 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,011,95165,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Wed 12:15-14:20 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,013,95166,28 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Thu 14:30-16:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,015,95167,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Fri 15:15-17:20 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,017,95168,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Thu 10:45-12:50 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,019,95169,27 \/ 27,"Hijazi, Hussein",Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Wed 08:30-10:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,021,95170,28 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Thu 08:30-10:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,023,95171,27 \/ 27,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Fri 08:30-10:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,025,96622,0 \/ 0,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Tue 08:30-10:35 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,027,96624,0 \/ 0,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Wed 08:30-10:35 at TIER 407
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,029,96626,0 \/ 0,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Wed 10:45-12:50 at TIER 407
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,101,95172,30 \/ 30,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Mon 20:05-22:00 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,103,95173,29 \/ 30,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,Tue 20:05-22:00 at TIER 408
PHYS121A,PHYSICS II LAB,1.0,PHYS121A,FP,95749,0 \/ 0,,Students must also register for LECTURE.<br\/>Withdrawal from LAB requires withdrawal from LECTURE.,
PHYS122,ELECTRICITY & MAGNTSM ECE APPL,3.0,PHYS122,001,95174,33 \/ 38,"Gerrard, Andrew",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Fri 13:00-14:20 at KUPF 205; Wed 08:30-09:50 at CKB 303
PHYS122,ELECTRICITY & MAGNTSM ECE APPL,3.0,PHYS122,003,95175,21 \/ 38,"Gerrard, Andrew",Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Fri 14:30-15:50 at KUPF 106; Wed 08:30-09:50 at CKB 303
PHYS122,ELECTRICITY & MAGNTSM ECE APPL,3.0,PHYS122,FP,95750,0 \/ 0,,Students must also register for LAB.<br\/>Withdrawal from LECTURE requires withdrawal from LAB.<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,001,95176,56 \/ 56,"Gatley, Ian",,Tue 08:30-09:50 at TIER LECT 1; Thu 08:30-09:50 at TIER LECT 1
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,003,95177,29 \/ 28,"Georgiou, George",,Wed 13:00-14:20 at ECEC 115; Fri 13:00-14:20 at ECEC 115
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,005,95178,28 \/ 28,"Georgiou, George",,Mon 13:00-14:20 at ECEC 115; Thu 13:00-14:20 at ECEC 115
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,101,95179,39 \/ 38,"Maljian, Libarid",,Wed 18:00-20:50 at TIER LECT 2
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,103,95180,38 \/ 38,"Kosovichev, Alexander",,Mon 18:00-20:50 at KUPF 106
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,105,95181,38 \/ 38,"Cooper, Matthew",,Thu 18:00-20:50 at CULM LECT 2
PHYS202,INTRO ASTRONOMY COSMOLGY,3.0,PHYS202,FP,95751,0 \/ 0,,,
PHYS202A,INTRO ASTRONOMY &COS LAB,1.0,PHYS202A,001,95182,15 \/ 28,,,Wed 08:30-10:35 at TIER 409
PHYS202A,INTRO ASTRONOMY &COS LAB,1.0,PHYS202A,003,95183,28 \/ 28,,,Mon 11:30-13:35 at TIER 409
PHYS202A,INTRO ASTRONOMY &COS LAB,1.0,PHYS202A,005,95184,27 \/ 28,,,Wed 10:45-12:50 at TIER 409
PHYS202A,INTRO ASTRONOMY &COS LAB,1.0,PHYS202A,FP,95752,0 \/ 0,,,
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,001,95185,28 \/ 28,"Maljian, Libarid",,Mon 13:00-14:20 at KUPF 209; Wed 13:00-14:20 at KUPF 209
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,003,95186,28 \/ 28,"Maljian, Libarid",,Mon 14:30-15:50 at KUPF 209; Thu 14:30-15:50 at KUPF 209
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,005,95187,28 \/ 28,"Maljian, Libarid",,Tue 10:00-11:20 at KUPF 209; Thu 10:00-11:20 at KUPF 209
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,007,95188,28 \/ 28,"Georgiou, George",,Wed 10:00-11:20 at ECEC 100; Fri 10:00-11:20 at ECEC 100
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,009,95189,28 \/ 28,"Georgiou, George",,Mon 14:30-15:50 at ECEC 100; Thu 14:30-15:50 at ECEC 100
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,101,95192,41 \/ 41,"Georgiou, George",,Mon 18:00-20:50 at ECEC 100
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,103,95193,42 \/ 41,"Ravindra, N.",,Wed 18:00-20:50 at FMH 408
PHYS203,THE EARTH IN SPACE,3.0,PHYS203,FP,95753,0 \/ 0,,,
PHYS203A,THE EARTH IN SPACE LAB,1.0,PHYS203A,001,95194,24 \/ 25,,,Fri 15:15-17:20 at TIER 409
PHYS203A,THE EARTH IN SPACE LAB,1.0,PHYS203A,003,95195,14 \/ 25,,,Fri 08:30-10:35 at TIER 409
PHYS203A,THE EARTH IN SPACE LAB,1.0,PHYS203A,005,95196,25 \/ 25,,,Thu 08:30-10:35 at TIER 409
PHYS203A,THE EARTH IN SPACE LAB,1.0,PHYS203A,FP,95754,0 \/ 0,,,
PHYS231A,PHYSICS III LAB,1.0,PHYS231A,001,95197,13 \/ 30,,,Fri 13:00-15:05 at TIER 407
PHYS234,PHYSICS III,3.0,PHYS234,001,95198,22 \/ 22,"Jerez, Andres",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 13:00-14:20 at CKB 124; Wed 13:00-14:20 at CKB 124
PHYS234,PHYSICS III,3.0,PHYS234,003,95199,27 \/ 27,"Jerez, Andres",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 10:00-11:20 at FMH 306; Wed 10:00-11:20 at ME 224
PHYS234,PHYSICS III,3.0,PHYS234,101,95200,39 \/ 39,"Jerez, Andres",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Wed 18:00-20:50 at FMH 207
PHYS234,PHYSICS III,3.0,PHYS234,FP,96560,0 \/ 0,,,
PHYS234,PHYSICS III,3.0,PHYS234,HM1,95201,15 \/ 15,"Jerez, Andres",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 13:00-14:20 at CKB 124; Wed 13:00-14:20 at CKB 124
PHYS311,WORK EXPERIENCE I,3.0,PHYS311,829,95202,0 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS320,ASTRONOMY AND ASTROPHYSICS I,3.0,PHYS320,001,95203,22 \/ 35,"Chen, Bin",,Mon 11:30-12:50 at FMH 403; Wed 11:30-12:50 at FMH 403
PHYS321,ASTRONOMY AND ASTROPHYSICS II,3.0,PHYS321,001,96483,2 \/ 35,"Chen, Bin",,Mon 11:30-12:50 at  ; Wed 11:30-12:50 at  
PHYS420,SPECIAL RELATIVITY,3.0,PHYS420,001,95204,12 \/ 35,"Maljian, Libarid",,Tue 11:30-12:50 at FMH 403; Thu 11:30-12:50 at FMH 403
PHYS430,CLASSICAL MECHANICS I,3.0,PHYS430,001,95205,18 \/ 35,"Jerez, Andres",,Mon 08:30-09:50 at FMH 407; Wed 08:30-09:50 at FMH 407
PHYS432,ELECTROMAGNETISM I,3.0,PHYS432,001,95206,15 \/ 35,"Perry, Gareth",,Mon 14:30-15:50 at FMH 409; Thu 14:30-15:50 at FMH 409
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,500,95207,0 \/ 19,"Kosovichev, Alexander",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,785,95208,0 \/ 19,"Yang, Junjie",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,788,95209,0 \/ 19,"Chen, Bin",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,789,95210,1 \/ 19,"Thomas, Benjamin",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,791,95211,0 \/ 19,"Perry, Gareth",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,792,95212,0 \/ 19,"Ravindra, N.",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,793,95213,1 \/ 19,"Kim, Hyomin",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,796,95214,0 \/ 19,"Ahn, Keun Hyuk",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,798,95215,0 \/ 19,"Goodwin, Lindsay",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,803,95216,0 \/ 19,"Levy, Roland",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,804,95217,0 \/ 19,"Federici, John",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,805,95218,0 \/ 19,"Cao, Wenda",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,806,95219,0 \/ 19,"Dias, Cristiano",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,807,95220,0 \/ 19,"Wang, Haimin",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,808,95221,0 \/ 19,"Tyson, Trevor",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,809,95222,0 \/ 19,"Gatley, Ian",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,812,95223,0 \/ 19,"Gary, Dale",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,821,95224,0 \/ 19,"Inoue, Satoshi",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,825,95225,0 \/ 19,"Sirenko, Andrei",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,826,95226,0 \/ 19,"Zhou, Tao",See department for permission to enroll.,
PHYS490,INDEPENDENT STUDY,3.0,PHYS490,829,95227,1 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,500,95228,0 \/ 19,"Kosovichev, Alexander",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,785,95229,0 \/ 19,"Yang, Junjie",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,788,95230,0 \/ 19,"Chen, Bin",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,789,95231,0 \/ 19,"Thomas, Benjamin",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,791,95232,0 \/ 19,"Perry, Gareth",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,792,95233,0 \/ 19,"Ravindra, N.",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,793,95234,0 \/ 19,"Kim, Hyomin",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,796,95235,0 \/ 19,"Ahn, Keun Hyuk",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,798,95236,0 \/ 19,"Goodwin, Lindsay",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,803,95237,0 \/ 19,"Levy, Roland",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,804,95238,0 \/ 19,"Federici, John",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,805,95239,0 \/ 19,"Cao, Wenda",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,806,95240,0 \/ 19,"Dias, Cristiano",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,807,95241,0 \/ 19,"Wang, Haimin",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,808,95242,0 \/ 19,"Tyson, Trevor",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,809,95243,0 \/ 19,"Gatley, Ian",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,812,95244,0 \/ 19,"Gary, Dale",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,821,95245,0 \/ 19,"Inoue, Satoshi",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,825,95246,0 \/ 19,"Sirenko, Andrei",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,826,95247,0 \/ 19,"Zhou, Tao",See department for permission to enroll.,
PHYS491,INDEPENDENT STUDY II,3.0,PHYS491,829,95248,0 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS611,ADV CLASSICAL MECHANICS,3.0,PHYS611,101,95249,10 \/ 25,"Zhou, Tao",,Mon 18:00-20:50 at FMH 404
PHYS621,CLASSICAL ELECTRODYNAMIC,3.0,PHYS621,101,95250,10 \/ 25,"Inoue, Satoshi",,Thu 18:00-20:50 at FMH 319
PHYS690,DIRECTED STUDY APPL PHYS,3.0,PHYS690,792,95251,0 \/ 19,"Ravindra, N.",See department for permission to enroll.,
PHYS690,DIRECTED STUDY APPL PHYS,3.0,PHYS690,804,95252,0 \/ 19,"Federici, John",See department for permission to enroll.,
PHYS690,DIRECTED STUDY APPL PHYS,3.0,PHYS690,825,95253,0 \/ 19,"Sirenko, Andrei",See department for permission to enroll.,
PHYS690,DIRECTED STUDY APPL PHYS,3.0,PHYS690,826,95254,0 \/ 19,"Zhou, Tao",See department for permission to enroll.,
PHYS690,DIRECTED STUDY APPL PHYS,3.0,PHYS690,829,95255,0 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,500,95256,0 \/ 19,"Kosovichev, Alexander",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,785,95257,0 \/ 19,"Yang, Junjie",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,788,95258,0 \/ 19,"Chen, Bin",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,789,95259,0 \/ 19,"Thomas, Benjamin",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,791,95260,0 \/ 19,"Perry, Gareth",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,792,95261,0 \/ 19,"Ravindra, N.",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,793,95262,0 \/ 19,"Kim, Hyomin",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,796,95263,0 \/ 19,"Ahn, Keun Hyuk",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,798,95264,0 \/ 19,"Goodwin, Lindsay",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,803,95265,0 \/ 19,"Levy, Roland",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,804,95266,0 \/ 19,"Federici, John",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,805,95267,0 \/ 19,"Cao, Wenda",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,806,95268,0 \/ 19,"Dias, Cristiano",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,807,95269,0 \/ 19,"Wang, Haimin",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,808,95270,0 \/ 19,"Tyson, Trevor",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,809,95271,0 \/ 19,"Gatley, Ian",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,812,95272,0 \/ 19,"Gary, Dale",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,821,95273,0 \/ 19,"Inoue, Satoshi",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,825,95274,0 \/ 19,"Sirenko, Andrei",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,826,95275,0 \/ 19,"Zhou, Tao",See department for permission to enroll.,
PHYS700B,MASTER'S PROJECT,3.0,PHYS700B,829,95276,0 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,500,95277,0 \/ 19,"Kosovichev, Alexander",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,785,95278,0 \/ 19,"Yang, Junjie",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,788,95279,0 \/ 19,"Chen, Bin",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,789,95280,0 \/ 19,"Thomas, Benjamin",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,791,95281,0 \/ 19,"Perry, Gareth",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,792,95282,0 \/ 19,"Ravindra, N.",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,793,95283,0 \/ 19,"Kim, Hyomin",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,796,95284,0 \/ 19,"Ahn, Keun Hyuk",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,798,95285,0 \/ 19,"Goodwin, Lindsay",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,803,95286,0 \/ 19,"Levy, Roland",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,804,95287,0 \/ 19,"Federici, John",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,805,95288,0 \/ 19,"Cao, Wenda",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,806,95289,0 \/ 19,"Dias, Cristiano",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,807,95290,0 \/ 19,"Wang, Haimin",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,808,95291,0 \/ 19,"Tyson, Trevor",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,809,95292,0 \/ 19,"Gatley, Ian",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,812,95293,0 \/ 19,"Gary, Dale",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,821,95294,0 \/ 19,"Inoue, Satoshi",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,825,95295,0 \/ 19,"Sirenko, Andrei",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,826,95296,0 \/ 19,"Zhou, Tao",See department for permission to enroll.,
PHYS701B,MASTER'S THESIS,3.0,PHYS701B,829,95297,0 \/ 19,"Gerrard, Andrew",See department for permission to enroll.,
PHYS701C,MASTER'S THESIS,6.0,PHYS701C,500,95298,0 \/ 19,"Kosovichev, Alexander",See department for permission to enroll.,
PHYS701C,MASTER'S THESIS,6.0,PHYS701C,785,95299,0 \/ 19,"Yang, Junjie",See department for permission to enroll.,
PHYS701C,MASTER'S THESIS,6.0,PHYS701C,788,95300,0 \/ 19,"Chen, Bin",See department for permission to enroll.,
PHYS701C,MASTER'S THESIS,6.0,PHYS701C,789,95301,0 \/ 19,"Thomas, Benjamin",See department for permission to enroll.,
PHYS701C,MASTER'S THESIS,6.0,PHYS701C,791,95302,0 \/ 19,"Perry, Gareth",See department for permission to enroll.,
